Class,Contrast,DM,Energy,IDM
1,48128938583144.04,81659247447.69,178908.68,910719.38
1,5449790798118.32,14892465292.6,85882.01,387925.26
1,8799164323639.66,20660034673.46,97137.81,473632.08
1,3850970651.38,45994738.25,5587.8,23344.66
1,1012885123740.17,3834269707.42,41951.87,195359.27
1,1815874361380.02,5889690207.06,50094.82,242721.36
1,2750640216585.14,8548304047.57,65382.16,293663.12
1,2508191327920.35,7540622087.67,60610.53,297604.19
1,3910638501330.23,11634577648.66,79186.43,381129.37
1,12777392586243.77,28154575552.26,107994.58,522325.4
1,8208548777338.99,19898024896.78,96566.32,459002.8
1,9489070134000.7,22149525152.86,97671.13,456229.76
1,5174101526358.09,14054050031.58,82387.86,372218.58
1,26150378826.18,216449467.35,11896.79,52048.69
1,6301452401372.69,16474396216.23,87379.08,414879.13
1,6587749780.44,73043458.96,7275.07,29513.42
1,3316473473843.01,9850908948.98,68964.53,307445.72
1,1471361244569.26,5322121070.47,57271.83,265088.0
1,1518624688658.94,5175894511.76,49061.12,233476.64
1,2884051401426.71,8674081732.09,62780.98,300145.53
1,14787324809.92,136515069.87,8931.76,38099.54
1,3985125863.64,47453744.36,5636.07,26939.35
1,24177400024.9,204962062.67,11101.68,46312.27
1,32224900334931.78,56531077961.97,136195.13,709144.72
1,6243185540497.46,15482676824.38,80170.49,385062.75
1,17059389165.96,155587033.72,10399.06,43410.49
1,7269516937705.11,18738001715.3,98081.51,435111.79
1,949037458363.98,3772878716.97,47610.77,209875.09
1,13658862768.82,126650182.46,8577.68,37606.85
1,3459155509156.43,10212758497.64,76465.47,345800.61
1,10627850399398.86,24213488899.79,101884.04,496116.7
1,3145592444550.45,9515936093.07,67237.91,312062.5
1,9296717520828.38,21354146216.51,89546.35,414397.83
1,8588632579.64,97045177.2,9307.0,36952.02
1,3568011744623.8,10363682941.67,71794.05,332928.91
1,2500076422409.35,8287592400.99,74409.93,329650.45
1,32236028794406.3,59506066859.37,170406.49,791920.61
1,30398805008933.3,54959449080.1,147713.79,787429.6
1,6529434565.12,77509426.68,8609.87,35143.69
1,16377152132.52,151062717.13,10202.36,43277.21
1,8676853275.1,93527319.65,8730.14,35600.36
1,1790395794848.65,5897482814.12,50742.75,236297.14
1,2665203936799.22,8623363183.55,76300.74,351912.27
1,47489126554.02,301174481.65,10865.43,51605.85
1,29532630462.02,209410318.57,8520.37,39818.68
1,2915622436974.67,9200302948.22,72534.48,320745.59
1,21726880597.14,194205400.42,12071.74,50885.04
1,15297054338.14,138164671.11,8941.59,40163.26
1,3763433696686.26,10705059313.96,68079.7,313965.16
1,4633838189.26,57578967.4,7003.04,29585.95
1,5121697292.68,62764277.64,7360.48,30337.11
1,3228461632424.03,10065821009.36,73379.74,309372.08
1,839819843827.66,3184703051.22,35974.26,161567.48
1,725605579413.99,2859991601.59,33766.05,151727.11
1,2749646475014.07,8598873175.44,65312.05,303107.18
1,3447619815.48,49400690.84,7618.29,31449.06
1,330686223086.91,1546111652.0,29089.07,142729.31
1,13751346347643.19,29205881748.23,114030.29,571866.43
1,78649549903694.7,125946059591.57,275228.57,1244924.87
1,2442972068258.81,7436792068.97,55902.33,253555.69
1,23311824948825.98,46652758575.02,166088.56,770101.9
1,22288922891465.99,44009615598.13,137107.44,615047.19
1,23738413324905.64,48723745744.99,169879.07,825139.3
1,38370233086217.03,74394793422.5,243371.12,1063290.6
1,164905353867338.97,217429921610.07,286772.22,1288686.01
1,23640201103.86,181843353.18,9320.94,44656.38
1,14050960934.46,132858298.3,9112.6,40923.84
1,2436317760876.81,8002506835.26,72253.63,356788.0
1,20362928073487.22,39497626718.52,121994.27,599404.94
1,844691504583.49,3568118455.89,47739.38,229899.71
1,33845468683622.76,58673125071.07,154110.0,806932.6
1,1281623009119.95,4692287902.43,49134.17,216772.16
1,10893726515.6,111391776.03,8995.12,37546.29
1,6321472956.36,72866065.28,7694.11,31562.89
1,969582475047.23,3657263933.66,39563.09,194583.42
1,4504365187832.37,12034355823.62,72853.26,373476.55
1,717176059720.54,3067689654.19,48428.43,211370.07
1,12447558589.44,119993809.51,8521.5,37692.32
1,32983259952641.65,61437195119.34,168007.38,857058.22
1,1107647077351.35,4121508179.88,44652.89,200897.89
1,692636705889.0,2916966400.44,41939.35,193625.27
1,929017304813.86,3391089334.73,39988.59,196769.43
1,542049459288.3,2401238314.47,37581.0,170292.38
1,1430069771943.67,4850599736.05,49677.3,239440.55
1,2046938579600.95,6941703290.8,62258.77,289581.43
1,681515848795.84,3001040476.65,47121.52,218387.19
1,9702740011019.6,21182239931.72,81012.57,377054.96
1,1718408241460.65,5678276694.54,53084.6,251963.43
1,1732285693644.89,5968350346.01,54917.97,242734.25
1,1667969050968.02,5715002090.97,50799.4,233427.81
1,790878352543.33,3130271151.66,39033.36,189398.36
1,556012803602.66,2404958620.72,39713.37,185218.14
1,1011411408217.25,4238144971.82,57409.91,273975.03
1,2509842491918.76,8217482577.78,72435.96,335792.81
1,4655111337851.83,12648276527.4,73151.3,326841.43
1,3600685214000.02,11377824689.71,86443.2,376842.36
1,6547371440957.99,17357767818.17,94942.74,442920.67
1,3244663957967.78,9608992816.14,65053.14,307021.36
1,19075030317892.0,38834999025.93,126355.12,577534.95
1,2288918245739.06,7296022383.23,58688.18,255054.31
1,6586993801580.49,17255341548.66,93027.94,441468.46
1,2744202189825.78,7971612502.01,52048.04,267233.63
1,11546725933613.65,24018650218.91,87151.83,424545.26
1,2535332768485.89,7610833621.08,53549.55,251302.42
1,4526618815521.54,13142544336.27,82886.77,372435.94
1,4009606512785.77,11772507666.38,77044.46,347471.71
1,582880424012.9,2521359453.57,36496.49,164817.02
1,2573501504066.03,8236807484.08,65165.01,312888.08
1,31076231118848.06,58680657882.1,165574.81,781340.76
1,1807199461859.74,6004691005.14,50487.41,229876.08
1,970665751065.52,3631081057.35,41100.5,189957.02
1,4162924466742.89,12088499859.38,77070.49,347987.41
1,12412638274306.32,28259622969.41,119636.15,548890.88
1,1493976814522.22,5440465536.12,57861.2,267297.18
1,2420415531768.3,7521007168.13,58375.26,273499.85
1,989841575541.8,3667752636.89,40331.96,189669.46
1,84340359983283.27,110698111072.55,169681.1,815688.62
1,54626430206378.04,88833718607.81,200761.95,900268.02
1,54795310814525.57,100463965627.16,267918.73,1190535.52
1,34039473129188.39,59482472378.55,156006.88,772215.77
1,385373875575.33,1849456543.6,32816.35,141156.49
1,3668778577656.41,10516116190.99,65346.95,310501.13
1,47991351270027.54,88938690607.51,237055.18,1070608.62
1,37915930769376.48,72000047213.82,207891.0,960432.0
1,29121339796170.3,55167871178.95,153866.23,745033.78
1,2607735360001.88,8167242638.07,62763.73,282531.3
1,19761695858683.38,39953586452.42,131764.54,627015.34
1,6333090170683.02,16850791281.6,94216.91,417285.77
1,3470458980891.0,9973148545.27,64662.49,296379.22
1,4766619803382.65,12557422356.64,71421.99,327755.72
1,54944587209417.65,95603009448.51,251798.79,1093411.91
1,1949681669188.4,6218323703.85,52372.38,250394.05
1,5205687726054.17,13825716205.92,75476.68,333435.4
1,7763993609100.18,20535775913.48,111617.13,498788.08
1,25738725784847.22,50922344940.18,157213.03,745868.66
1,912969613237.74,3687217687.48,48886.57,213059.38
1,3463546010361.25,10250114465.18,70770.51,335547.73
1,2542200924147.43,8209496742.46,67953.43,317646.33
1,12733155920737.19,26432730300.21,95381.16,487103.15
1,867812909812.84,3414787101.75,40409.48,185231.31
1,11446811677416.72,26155877803.8,106021.08,490949.38
1,926355386508.11,3480338965.87,39167.21,196024.01
1,18879625006122.92,41817068229.49,157090.23,682972.54
1,2681261710505.07,8641223526.9,69143.38,310196.13
1,1805323019150.52,5607403422.61,47450.2,234623.05
1,8352333169483.1,20810222446.8,98768.02,428799.38
1,631531897741.45,2646401303.37,36561.29,163172.11
1,2480479273490.55,8123908383.99,65924.0,294499.32
1,9934366157021.16,24787835679.84,120597.85,529202.2
1,14317811524881.65,32934480354.97,139948.34,645245.5
1,7226704224427.61,19427354439.51,108651.42,497156.52
1,7099766188858.48,18335148293.23,94016.11,428065.12
1,12352962051673.47,28014655699.9,110375.43,539020.55
1,3735434162714.27,10430826845.48,63837.53,296912.94
1,3874180614730.03,11257789833.9,76371.46,343949.98
1,8093454057180.4,21705166819.24,121977.46,533826.94
1,6397401711847.66,16419830135.26,81915.05,368682.54
1,1772199112052.38,6289807169.84,59605.02,284521.42
1,4588915622417.42,11891212891.59,64622.09,295460.11
1,5315038812952.85,14537870550.79,87782.62,441794.81
1,4257690148930.92,12618142413.35,82844.84,385442.76
1,1850327442596.96,6175554621.7,54859.98,234132.81
1,2595799819322.9,8215929750.91,63675.62,275520.33
1,7425867834519.34,19106912349.44,99779.22,469604.49
1,4968813130893.52,13651383613.97,80383.58,371925.62
1,31301034224842.1,59100067109.41,168964.82,815094.43
1,20555100746355.23,41752615338.75,141562.12,668416.15
1,18978699755816.78,39371205524.87,141021.55,660888.59
1,24078168313603.82,45352602810.06,150522.91,703997.02
1,16416386724120.15,34911718305.84,136411.23,622035.68
1,27959948297434.17,54120223905.06,153011.95,690735.06
1,1002717001736.62,4017626750.36,50313.4,223334.85
1,6799187637387.76,16685147749.66,77467.87,344047.83
1,5722054174819.17,15230660838.8,96338.97,453416.78
1,8709752214289.8,19785387179.14,95011.34,452988.71
1,13742385610905.7,31215516588.74,133389.63,596754.28
1,10685824569477.52,24241727633.85,101094.98,476692.71
1,5212794458562.93,14080514714.25,82219.88,376368.21
1,6263434279355.43,15362394718.49,75502.81,373195.16
1,623944011958.83,2760342846.7,42190.93,180227.73
1,3809748426531.02,10936955023.58,67592.79,298303.82
1,5301665350811.32,14302219537.87,83946.81,402076.11
1,279994921879.42,1440495506.09,32005.78,143203.7
1,2055174155654.1,6877876325.8,60880.6,281006.23
1,923526210954.05,3634523514.21,44792.7,201702.64
1,484856580584.72,2097720574.08,33470.97,157244.76
1,809552485803.4,3224868170.95,40224.31,192569.66
1,1117616903664.2,4105224403.75,45232.65,225059.82
1,199764899585.72,1077715881.12,25314.22,114891.45
1,3792867908345.4,11666984431.57,87431.25,395866.19
1,1232351929191.22,4283211831.77,42269.26,200512.1
1,3298336468451.73,9252593811.24,62068.05,284372.16
1,781518880952.58,3212162996.36,45077.49,205034.24
1,3260495126913.92,8734580182.62,53164.06,261645.2
1,458222908983.59,2058526568.55,33429.25,150458.56
1,93232184290883.38,137713027174.16,237914.03,1128046.46
1,87044870912185.0,120277130290.28,193531.11,1044087.75
1,7512278687198.86,18578962282.33,95432.22,455244.3
1,9672624732717.06,22511028636.01,97470.13,449999.17
1,10660051683361.06,23616344851.36,97188.43,464999.93
1,1965806380132.8,6389641970.42,54477.46,241903.67
1,6574603266116.21,16485085232.14,81453.22,367233.07
1,3099840338842.41,9234711940.1,65271.56,285224.87
1,4035503586775.16,10717983563.5,62299.85,312400.42
1,3748252810103.18,10947571517.72,73461.56,342516.81
1,4334777170185.66,12038614759.49,71922.33,334047.77
1,2238471421015.66,6714845606.15,51334.92,241932.95
1,3585036979406.74,10873483807.34,76365.98,336048.7
1,1608614192015.67,5774470728.57,58777.26,256466.68
1,2663672734792.72,8672124613.58,71546.22,313482.81
1,12344528929822.82,27176834913.74,113222.05,507027.41
1,1742046876137.26,5893729492.96,54820.09,252340.85
1,9442027065033.72,21364089926.6,91896.8,423440.05
1,4114561596001.32,10242906849.86,55453.55,283671.22
1,4225842716518.83,12200052521.53,78550.48,359148.66
1,1902460623314.16,6376008868.08,55278.09,251671.52
1,6174862789007.78,15350527121.2,81312.03,375364.79
1,3959307869399.76,11482331389.42,77046.56,351781.08
1,1869595263367.21,5945119759.37,49708.33,229187.59
1,1394086930530.41,4665753843.22,43175.67,207441.19
1,3554832665518.34,10454554684.98,72421.94,319394.77
1,1811371130974.72,6044819248.92,52704.09,237059.81
1,2920226720455.13,8421769573.27,57154.78,260549.24
1,1893392196620.92,6042459374.6,51579.2,242132.66
1,3708683064918.75,10667171767.11,73648.71,330633.42
1,2947514938885.22,9149761546.06,68634.4,291504.55
1,4469499941081.04,11542109015.06,66286.1,326916.44
1,3355044543023.58,9357196057.27,60178.79,294467.6
1,3339349824300.85,9659136719.54,67980.52,305336.96
1,4917993150142.99,13642194050.94,83377.02,356847.16
1,4465781991853.41,12714912184.71,80134.01,361742.14
1,5641498627498.74,15567587207.51,93693.36,425580.33
1,2213754957346.11,7308705879.89,61901.86,278634.39
1,3231341382942.34,10087968063.38,74057.09,346630.31
1,11988642497074.98,26260266223.19,98903.16,486839.23
1,732878031710.22,3022730670.79,41336.43,192343.44
1,952215088898.15,3671326706.51,45880.0,208865.58
1,763072327586.42,3100427671.63,42812.32,194159.91
1,1353419067227.5,4887866517.22,51796.96,234611.95
1,726850640235.06,2855561348.37,37879.45,173918.2
1,2076945159067.11,6475375162.74,51152.16,239830.71
1,876193238214.91,3332516470.87,39555.0,186382.69
1,1289744170181.29,4804054591.0,52715.81,231021.35
1,626766008386.32,2829752248.02,43106.93,190501.34
1,902793293354.98,3697396985.13,50641.83,232129.17
1,1383871775935.1,5197839358.62,56005.25,258089.22
1,1524139001046.38,5537916713.43,57675.71,257545.76
1,4544596354994.71,13043104068.78,84096.7,383171.63
1,1745460435926.34,5596126075.16,45886.34,217476.36
1,3776510643230.7,10404717670.63,60723.1,308855.23
1,24273825714735.38,43372465155.35,132950.2,673899.8
1,1377435832842.77,4803332876.95,49420.19,228394.87
1,891046753433.86,3375701685.03,40073.6,187491.76
1,2483365920092.02,7626470479.99,57042.61,272479.05
1,3163998999619.72,9321881267.32,63642.09,293826.39
1,1414072948402.33,4921333732.18,46428.24,234603.19
1,2631170410734.83,7981157208.13,58237.0,266280.52
1,2709872625920.86,7231507327.16,43597.42,225613.05
1,1241178185897.27,4298104122.83,44647.59,217682.48
1,7434313711030.68,19701469932.65,104880.66,485825.95
1,11832601554832.22,24682927642.8,87397.91,444622.62
1,7426469399822.67,18021871416.31,83112.12,375511.5
1,5999513453457.04,14963342125.78,73614.54,346720.5
1,5999513453457.04,14963342125.78,73614.54,346720.5
1,5999513453457.04,14963342125.78,73614.54,346720.5
1,3908547240121.65,10894354059.53,66716.56,311660.1
1,6107966085909.14,16151475366.78,87450.33,397444.47
1,4323341438052.4,12234860028.0,76227.02,343394.48
1,4334613098753.74,12141563510.0,74751.86,329157.04
1,6028542820104.44,14771248728.71,73334.5,358771.94
1,1836620039798.74,5983179551.03,48982.45,214097.45
1,588709188958.47,2545362025.61,38339.83,175273.74
1,1476158357303.26,4999296330.27,46968.49,219410.25
1,312482215778.96,1554968130.2,30084.75,142041.87
1,3755333832513.77,10984525035.99,71501.06,333860.22
1,2935524410709.39,8648276913.56,62384.4,278995.92
1,2168016535380.17,7172724860.96,61787.29,267454.88
1,5838796348684.82,14661564078.69,76856.3,359583.64
1,12761090411197.43,26168740682.6,94563.41,463179.49
1,4888053149754.58,13936851354.19,89444.55,398150.84
1,4262703517764.56,12442200851.73,81861.74,372615.84
1,1433297731090.2,5073806668.92,49432.76,215595.51
1,3429957404470.46,10539524750.31,76415.77,334393.58
1,9359334332070.09,20674387884.82,82472.32,400964.13
1,6173854257938.05,15726782390.22,77243.17,346729.81
1,4103795010520.67,11083633288.23,66271.87,314204.65
1,3939940229515.1,11083160466.14,68420.53,319298.52
1,982228277694.53,3830033262.41,44774.87,194102.24
1,1342930149773.72,4581075553.85,44000.77,205180.48
1,1126503823091.16,4382418758.9,55290.88,260137.71
1,5586152219057.42,13329552536.03,61679.84,308770.79
1,26842703621950.52,49566086690.31,152020.13,695599.98
1,28071342286942.64,52678639482.36,156202.59,745209.42
1,10605990576032.24,23181038541.88,88864.75,430199.43
1,3914222793852.85,11301441831.09,71079.48,315302.18
1,3822314250270.66,11093912240.22,75272.77,315716.26
1,2979601718113.72,8984285508.59,63883.23,295888.44
1,2630774715716.12,8481728923.05,68316.95,322388.34
1,2630774715716.12,8481728923.05,68316.95,322388.34
1,4059440568518.8,12135357701.81,82165.86,371534.34
1,2454001884779.17,7855410002.33,62538.86,294144.4
1,12731780722683.1,26397883491.56,90609.57,464780.91
1,2783510357478.3,8635360004.0,63859.72,296448.36
1,2172751906219.93,7361482135.94,66564.26,311167.84
1,5268409087677.22,13840398846.46,76504.52,360406.8
1,6469053085247.35,16664729112.51,85191.66,391880.63
1,1864456759794.65,6175147740.68,54401.65,251064.85
1,1864456759794.65,6175147740.68,54401.65,251064.85
1,1619180100287.17,5574504279.32,52931.57,248078.82
1,872948496796.79,3424667537.31,43107.12,204500.37
1,2477583299372.84,7806015785.04,66041.23,306982.68
1,1885844522701.46,6283475356.26,56665.87,273600.69
1,1767717991565.48,5995042905.19,53778.86,251738.41
1,2086381212796.76,6929506997.9,58316.06,273896.81
1,1422125894709.5,5012116838.58,49566.31,226830.93
1,1324726084046.79,4785025485.33,50020.6,230513.66
1,1334482768970.2,4859451884.54,50444.02,231005.21
1,4707782376612.25,13837821308.86,95738.93,426914.72
1,10539667577876.39,25190980938.68,111937.98,500904.8
1,1806107700226.68,6268047888.35,58973.43,281402.85
1,8453549593236.41,20036273039.17,88952.7,421837.39
1,9300927046872.27,21504289099.2,93476.41,451506.62
1,3632170043713.97,10935774673.02,77087.21,347312.45
1,3454745693568.4,10347123826.12,70009.37,314505.4
1,22938345901583.34,44949428058.79,132231.73,626788.33
1,1103389524648.64,4392351773.01,56198.45,252830.61
1,2114996967683.67,6841501741.71,55978.63,239797.2
1,6048170404385.55,15526076134.92,80828.49,378522.35
1,2010884293869.08,6964738708.42,62747.11,276756.53
1,985744210678.71,3766409127.48,41850.61,190830.55
1,1687754639838.12,6018421334.38,56838.12,234480.73
1,1256660049090.18,4764548776.43,50791.71,220736.59
1,674945888508.22,2904606527.18,41795.69,186706.74
1,868318389149.44,3695545486.71,50297.52,216931.67
1,1483412401213.75,5515354377.37,55345.67,264665.84
1,1577625833093.77,5270985327.32,47640.07,223745.92
1,34824271751379.82,62536701644.75,160503.05,728409.63
1,2157214948518.09,7171149244.88,59218.04,261221.25
1,21730016421276.55,47987637830.74,185318.49,849907.68
1,10441606367540.72,22747623594.11,86044.22,427303.42
1,10398330507587.5,22318193663.83,83815.34,417045.79
1,14271540695531.68,30818180221.91,110558.3,534436.26
1,12518170712747.74,27986147402.35,117623.57,546782.37
1,23915999373500.08,45006350680.02,129017.19,644972.5
1,18143623337.0,150198836.45,8634.55,39706.64
1,17702040769603.92,32973305949.58,95394.35,508017.28
1,7306901973845.57,17814178338.67,84930.32,397148.16
1,14864094871832.78,29136641223.08,95272.81,490317.22
1,48737813290610.18,75709467043.47,155742.81,812643.12
1,1008468732139.43,3641332264.02,40498.11,193374.04
1,1091187764419.64,4117340804.35,45656.9,212271.33
1,577743809133.99,2468680134.73,35157.73,155546.05
1,742017932713.46,3008865492.84,38593.83,177390.98
1,2129504134355.81,6400093328.77,46607.52,234700.42
1,14473786929.78,137014178.26,10472.46,46060.82
1,518542434841.96,2278980685.37,36134.39,172557.15
1,624193496279.43,2668116195.61,39572.03,189671.01
1,1000148439506.99,3980696208.77,47915.85,222380.29
1,1558681736373.42,5457391041.71,52373.16,242671.99
1,861360376994.58,3329311444.39,41472.47,196003.19
1,2409793503242.84,7949255739.68,70775.04,326615.24
1,742756619168.55,2983929830.27,38475.46,176448.56
1,1503385552385.86,5355243679.26,52704.43,245263.39
1,126031429556966.06,171597123418.19,246928.49,1262517.17
1,4543399236060.26,11589786131.99,65305.05,333886.1
1,2299251286105.33,7241961697.82,62290.05,279496.8
1,1647667996375.53,5657708735.79,54228.83,245759.1
1,3681658100864.18,10287490159.62,63016.11,301193.59
1,17583044774683.84,36612399032.21,137267.0,606148.5
1,14014517462469.93,30089841093.85,113158.17,514978.46
1,15795375771083.98,31710853783.04,109346.73,518989.63
1,14004401196854.51,30953440460.98,120569.93,535873.29
1,371471301400768.8,404877730904.93,427001.02,2108674.59
1,208628940556850.1,280269434293.77,367521.63,1827661.33
1,70859924410768.52,105278033475.64,195586.67,955441.72
1,1463287524133.11,5370230522.32,59417.03,270403.13
1,1052455159607.17,4070047580.1,48931.9,232610.3
1,657725140307.95,2672883693.09,36355.36,171278.6
1,1794815332787.13,5833661437.94,49445.42,233893.17
1,5553486388968.07,14790186665.89,80080.14,370221.98
1,4006428768512.86,11153241475.63,70889.8,336656.01
1,2362541358197.49,7575857138.27,63010.93,280766.33
1,9348609647885.3,21668747925.54,91085.41,416150.98
1,44645999161388.85,73542594380.31,160464.36,848653.0
1,3898634687727.94,10469483155.49,60370.37,288282.4
1,1796647516582.68,5904334370.27,50145.65,232827.61
1,1429087588840.33,5086025949.63,49055.41,217540.01
1,1431426641469.62,5121042754.87,50001.87,221217.87
1,1976625201848.23,6261233821.87,50051.78,220886.57
1,2755501659205.76,8087560650.39,54338.19,247929.18
1,1327550495357.93,4791170110.06,48850.74,220358.82
1,1587106103283.67,5508884497.8,52985.07,240446.86
1,2032336356872.94,6716988779.8,54998.35,255994.92
1,1526174636586.59,5247207375.9,50336.08,230250.42
1,2917010121617.6,8600964573.32,60187.29,270074.35
1,23174085680.28,188912324.68,10284.48,45455.69
1,17729922948.0,150915491.92,8927.51,39082.63
1,5702745941429.8,14733255676.43,79843.96,362137.61
1,13992692181976.3,29264148444.11,104752.09,514634.02
1,1751563806377.81,6179178950.32,60257.87,263439.65
1,4695443226039.49,12886497967.39,74176.06,337353.35
1,29920429560709.08,53171361717.49,140341.08,675282.15
1,648075737141.3,2619014835.6,35519.87,173041.67
1,4511038641205.95,11829632466.44,67776.17,341065.57
1,1599638869891.27,5660695934.59,52538.53,244934.0
1,772519381918.23,3107639445.0,38408.7,170158.34
1,1619942571511.94,5581472256.72,52918.18,222232.2
1,2112889004746.19,6635109464.45,53966.49,261025.11
1,685900470813.8,3003949067.18,44523.24,195599.06
1,131572920402441.77,172702263045.47,254631.8,1193771.79
1,10301593505145.74,22898542800.49,96145.27,441186.73
1,7490555922590.94,18915917996.07,98288.33,459232.88
1,16552574179600.43,33315161689.68,107935.76,533586.55
1,25886332965.3,219758014.47,12221.7,53333.43
1,1482681775992.89,5414635440.97,61638.93,274079.97
1,33123179309104.0,59609080584.33,158966.32,736773.65
1,24990994828428.91,50026217863.35,153613.53,704824.21
1,21513086340575.11,44830502276.98,147694.41,686338.13
1,17106442880979.57,36492893427.88,132856.76,612190.79
1,33441569035946.34,62600368077.65,178017.71,811685.79
1,33270744104546.94,57761043236.3,148286.13,786179.09
1,47345673807.12,349752118.77,14715.83,65783.58
1,3262884833741.94,9841568660.68,72036.68,354930.44
1,2413890268134.11,7256312911.62,54335.76,253973.66
1,4225239956502.58,12209230826.6,83718.47,390962.13
1,2144891451331.78,6757436141.92,54037.99,255319.61
1,4199717970750.26,11947084295.06,78011.77,376966.98
1,2450874593006.44,6964378160.25,49169.78,253174.96
1,1916646041177.09,6176779416.06,54095.16,251906.22
1,5348663105271.22,12155337973.31,63049.58,338589.32
1,4044607555513.87,10531722354.63,63690.91,324264.36
1,2280901051774.82,6782917145.99,47698.39,241142.19
1,1019755446479.75,3854555641.7,45153.79,208107.77
1,780510173103.63,3266793119.64,44787.79,210833.45
1,2888076532846.33,8841270629.66,65867.44,304905.12
1,4277869875297.94,11759182250.04,72092.52,349995.62
1,30242617700365.28,51871721512.72,124944.89,643187.32
1,2494714432771.42,8081813787.13,69255.15,309287.57
1,5052464974586.98,14566109530.34,97485.9,410307.11
1,4449136715942.9,13035021651.46,86680.87,386851.86
1,2779792310662.56,8575880019.05,62682.97,289850.63
1,5793426140104.02,15396759904.93,83584.54,387399.37
1,2188952472998.51,6992202147.05,57302.51,253649.68
1,6308623374870.42,16371828250.18,87439.3,385237.0
1,22344001264.94,191620240.88,10596.66,48555.65
1,3271609225674.45,9311601356.14,67925.91,312842.34
1,272697542767.2,1340711682.86,26142.46,120784.95
1,51124939001804.91,84991548281.15,187413.87,962436.64
1,4966232184139.15,13933915709.07,86244.04,399086.53
1,7499923555988.62,18662425168.63,91455.5,417025.88
1,5026756069725.0,13080513738.18,79529.89,381973.14
1,1783687395125.28,6578794309.08,64578.03,280440.65
1,3051159693680.33,9503561247.76,71180.58,325763.61
1,4484467212791.51,11921526410.64,68634.94,329471.74
1,23557248024960.7,46382055610.03,148499.59,703277.06
1,9661315654952.59,23317715516.69,114071.44,521850.33
1,682665478848.2,2729796166.1,35623.11,162478.47
1,4553151632629.44,11757350114.86,64002.86,294600.88
1,1120007664992.24,3878515399.81,39686.68,192649.66
1,678174267984.32,2858301084.55,42378.23,193815.31
1,1119688857754.68,3897268875.45,38058.37,180152.23
1,12418424314580.18,27903177078.98,108633.31,529273.9
1,1289116394662.71,4550940188.3,46799.17,221915.34
1,13273657234156.07,30869946472.57,127460.45,601786.77
1,18089402877768.88,37649973301.14,131930.87,611604.7
1,5022061501946.15,13774899787.86,82062.36,395812.7
1,22615354269706.88,44902481244.65,143846.72,684650.88
1,17715266532537.67,34709538698.58,109267.71,531740.44
1,81803663629794.44,132569695634.12,278676.73,1283110.82
1,919749177311.75,3468700253.79,38997.46,188607.32
1,2263203337147.05,6727672325.85,52843.79,253100.61
1,1483691467861.17,5296508607.56,52324.21,237761.23
1,1789679537190.53,5788229567.18,50426.04,240630.1
1,85470994101610.03,123453911544.95,215186.97,1031667.52
1,2968801911212.52,8671452104.18,59945.58,278424.02
1,104927587912791.22,139817742316.11,211441.03,1068572.67
1,18838410049933.1,37270533508.36,119151.34,615925.07
1,93524326069295.9,135299706676.89,221904.41,1121217.14
1,3530841068917.49,9939707258.9,63229.99,279454.17
1,534654785911.03,2461943752.98,41110.73,188188.28
1,857225997724.73,3399302401.55,41501.46,189592.42
1,1464116080537.2,5248255836.01,53222.98,239749.93
1,3200992715467.11,9244757771.02,61499.48,295152.83
1,6304412417056.93,15519530104.51,73818.73,363576.56
1,6699478433821.68,16318087814.21,77327.39,357435.58
1,5654958542.56,60569430.22,6007.93,27665.99
1,995077672957.22,3952521680.7,47549.87,209318.07
1,2482239094940.19,7459650518.2,54860.34,270328.62
1,1579961345215.06,5515509669.91,52773.61,237574.54
1,1402541807937.51,4848992987.64,44947.59,224411.56
1,4629486370433.95,12610855212.81,73125.73,335891.71
1,10923600981667.25,24721136283.41,100712.52,454810.26
1,1811544266825.5,6350285196.76,61057.25,275564.35
1,3268240052197.54,9486566884.83,63375.83,327412.3
1,10054667938.1,105695246.69,8956.63,34360.71
1,2421081115227.62,7831194256.49,64004.61,300056.88
1,1398705452647.72,4978359981.87,50928.8,240169.76
1,2577947472233.65,8081017973.96,63024.35,282565.53
1,1825208365813.16,6111470424.51,55387.48,255367.1
1,925542360342.38,3492855377.19,40137.23,193382.83
1,938216859681.74,3451889411.54,37116.19,174437.0
1,1349883874280.43,4852966087.39,48613.13,218991.22
1,1391126654458.88,4990679579.31,50501.47,220649.33
1,1867627766174.21,6303339086.27,60266.79,274694.26
1,1358650060520.51,4736979670.16,46928.08,216449.81
1,1623721896476.46,5252997530.61,42968.66,204745.77
1,1822392129949.45,6208117859.49,58622.53,274134.61
1,2010754634741.61,6469486141.23,54807.49,267582.25
1,2010754634741.61,6469486141.23,54807.49,267582.25
1,5488033063343.12,13871015141.28,69789.15,343757.7
1,7595019013512.33,19308611268.25,100290.0,434771.45
1,12794870708884.12,27998931692.97,108094.56,526509.77
1,18139956922557.74,39627567269.05,149325.32,714640.63
1,8251628830889.05,20775496609.39,111220.97,504375.14
1,23658801123846.64,44185128894.55,125228.96,619104.16
1,8168422574664.77,19616372299.99,87993.72,399052.83
1,27038574355556.98,49431793091.97,141138.75,649506.13
1,30118160866672.56,55562743088.62,158707.81,748732.29
1,30156332126486.37,52070600252.85,129116.13,678818.5
1,10611726077176.48,25419798135.77,114275.48,512689.25
1,2300497910082.06,7044202633.11,53635.48,255659.87
1,1524855685419.27,5339024749.46,56056.19,252782.22
